CustomerID,Recency,Frequency,Monetary,Cluster
13703,318,1,99.5,4
13704,5,9,2308.06,1
13705,7,3,711.86,7
13706,302,1,330.79,4
13707,267,2,806.41,4
13708,271,1,285.33,4
13709,3,13,6307.650000000001,1
13710,31,1,180.48,7
13711,218,2,252.06,0
13712,246,1,228.84,4
13715,281,5,1077.39,4
13716,269,1,138.28,4
13717,32,6,1445.01,1
13718,246,2,306.55,4
13719,15,5,1041.68,7
13720,116,4,799.9,0
13721,36,1,524.14,7
13722,131,3,2375.41,0
13723,217,1,199.85000000000002,0
13725,49,8,1980.56,1
13726,38,2,1079.6599999999999,7
13727,28,2,333.48,7
13728,36,6,1016.14,7
13730,135,2,752.6,0
13731,219,2,610.59,0
13732,28,1,491.86,7
13735,24,4,2883.54,7
13736,5,2,729.8,7
13737,200,1,339.59999999999997,0
13739,18,1,216.9,7
13740,240,1,350.75,4
13741,71,3,668.4300000000001,7
13742,16,12,3107.87,1
13743,2,7,1341.6,1
13744,95,2,1080.52,7
13745,162,1,300.04,0
13747,373,1,79.6,4
13748,95,5,948.25,7
13750,53,5,1647.26,7
13751,288,1,296.25,4
13752,124,6,1175.38,0
13753,287,1,741.26,4
13754,151,2,282.59999999999997,0
13755,3,9,2108.06,1
13756,2,14,5189.52,1
13758,11,7,3190.55,1
13759,33,2,659.4100000000001,7
13760,54,2,286.79,7
13761,50,2,1070.65,7
13762,218,1,306.72,0
13763,63,1,1714.96,7
13764,70,3,1519.42,7
13767,2,37,17220.36,5
13769,2,10,2796.51,1
13771,64,4,2634.45,7
13772,33,3,1122.63,7
13774,81,1,345.0,7
13777,0,33,25977.16,5
13778,103,1,178.7,0
13780,7,2,360.01,7
13781,250,1,127.84,4
13782,12,6,908.86,1
13784,9,11,2462.79,1
13786,367,1,230.39999999999998,4
13787,75,2,309.04,7
13790,4,1,348.8,7
13791,127,2,1516.0,0
13792,66,2,195.55,7
13798,1,57,37153.85,2
13799,116,2,688.86,0
13800,309,1,558.32,4
13801,66,1,324.8,7
13802,138,3,4599.42,0
13803,255,1,277.07,4
13804,30,7,2588.39,1
13805,52,2,924.6,7
13806,63,1,256.38,7
13807,367,1,112.6,4
13808,5,5,1747.66,7
13809,305,1,155.05,4
13810,28,3,1499.01,7
13811,183,3,814.5,0
13812,42,3,539.0,7
13813,39,4,1366.8600000000001,7
13814,92,2,1579.12,7
13815,22,4,4027.36,7
13816,23,2,571.6700000000001,7
13817,29,2,382.98,7
13819,301,3,1140.35,4
13821,144,2,385.64,0
13822,5,2,632.0,7
13823,18,2,957.66,7
13824,32,5,1698.94,7
13826,176,1,189.5,0
13827,57,3,409.8,7
13828,22,1,209.49,7
13831,16,6,2198.45,1
13832,19,1,52.199999999999996,7
13833,159,1,383.85,0
13835,25,4,834.57,7
13837,211,2,266.59000000000003,0
13838,5,4,674.82,7
13841,252,1,85.0,4
13842,58,9,3385.62,1
13844,11,1,361.62,7
13845,64,1,312.98,7
13846,24,3,865.0600000000001,7
13848,92,3,1255.0,7
13849,51,2,1537.95,7
13850,129,1,1595.48,0
13851,95,3,2651.46,7
13853,57,1,1090.14,7
13854,8,25,8109.5199999999995,5
13856,168,3,388.5,0
13858,57,1,216.17,7
13859,326,1,201.16,4
13860,1,5,1245.9,7
13862,18,8,2209.36,1
13863,247,1,305.78,4
13865,58,4,501.56,7
13866,74,1,145.67000000000002,7
13867,31,3,1005.09,7
13868,7,2,3192.54,7
13869,123,4,3083.65,0
13870,2,8,2770.94,1
13871,22,13,6403.25,1
13873,119,3,389.6,0
13874,358,1,540.45,4
13875,53,5,1786.79,7
13876,63,1,122.7,7
13877,86,1,117.24,7
13878,54,1,1271.57,7
13880,21,13,3219.77,1
13881,3,20,17159.52,5
13882,2,5,1191.13,7
13883,10,5,2674.48,7
13884,7,5,787.6,7
13885,189,2,506.8,0
13886,71,1,243.56,7
13887,204,1,349.55,0
13888,119,2,595.67,0
13889,92,1,416.90000000000003,7
13890,1,10,1883.8100000000002,1
13892,26,4,632.97,7
13893,297,1,821.1,4
13894,23,3,564.62,7
13895,28,4,2593.07,7
13897,50,1,311.16,7
13898,325,1,155.93,4
13899,16,2,388.52,7
13900,183,3,740.95,0
13901,72,5,2867.2,7
13904,37,2,332.64,7
13908,79,4,2369.55,7
13911,57,9,2580.91,1
13914,11,2,626.45,7
13917,49,2,272.04,7
13918,49,2,1212.8400000000001,7
13919,59,2,384.81,7
13922,351,1,172.25,4
13923,53,1,351.13,7
13924,1,6,1838.8500000000001,1
13925,92,4,678.25,7
13926,23,1,223.85000000000002,7
13927,74,1,348.99,7
13928,10,4,464.57,7
13929,169,2,842.65,0
13930,57,2,337.34,7
13931,95,2,1237.53,7
13932,294,1,307.4,4
13933,109,2,608.7900000000001,0
13934,263,1,922.1,4
13936,179,1,376.58,0
13937,169,1,158.85,0
13938,35,1,71.66,7
13939,23,3,568.55,7
13940,17,4,839.14,7
13941,21,5,5112.96,1
13946,79,3,561.5699999999999,7
13947,65,1,90.6,7
13948,360,1,102.0,4
13949,2,6,2427.32,1
13950,11,4,745.06,7
13951,176,3,674.45,0
13952,217,2,3251.071,0
13953,7,7,3515.68,1
13954,1,2,439.92,7
13955,154,2,322.96,0
13956,5,5,1019.27,7
13959,79,3,594.04,7
13960,21,2,230.22,7
13962,21,2,169.55,7
13963,308,4,664.54,4
13967,145,1,80.7,0
13969,7,18,9024.17,5
13971,18,8,2758.26,1
13972,70,2,190.25,7
13973,287,1,264.7,4
13974,49,1,413.59000000000003,7
13975,31,6,2461.2400000000002,1
13976,206,1,357.98,0
13978,14,2,196.79000000000002,7
13979,73,1,869.87,7
13980,60,1,200.14,7
13982,39,4,1871.81,7
13983,29,12,2603.43,1
13984,26,5,920.51,7
13985,4,15,7060.13,1
13986,17,1,320.46,7
13988,19,6,4147.96,1
13989,65,2,1266.08,7
13990,213,1,311.3,0
13991,12,6,852.88,1
13992,30,1,76.8,7
13993,42,9,3466.36,1
13994,3,6,2274.14,1
13995,15,5,1393.69,7
13999,10,12,3901.81,1
14000,211,1,635.66,0
14001,45,3,2043.0800000000002,7
14002,134,2,529.73,0
14004,43,7,4582.64,1
14005,9,5,2874.72,7
14006,115,3,962.19,0
14009,198,2,695.61,0
14012,277,1,328.8,4
14013,110,3,473.02,0
14014,77,1,505.18,7
14015,52,1,917.34,7
14016,161,4,4341.21,0
14019,46,3,1421.61,7
14020,16,2,642.8,7
14021,155,3,631.9,0
14022,225,1,440.0,0
14023,7,2,584.07,7
14024,121,2,327.7,0
14027,60,1,104.82,7
14029,63,2,467.66,7
14030,18,8,2358.84,1
14031,7,19,17286.86,5
14032,2,11,2975.59,1
14034,22,3,648.89,7
14035,28,5,1428.02,7
14036,284,1,626.65,4
14037,176,2,147.20000000000002,0
14038,78,3,1560.38,7
14039,33,1,152.2,7
14040,40,12,3560.32,1
14041,266,1,141.41,4
14044,26,4,646.42,7
14045,109,4,1659.75,0
14046,284,1,154.99,4
14047,8,5,1308.6100000000001,7
14048,305,1,409.93,4
14049,16,4,5578.72,7
14050,31,2,746.36,7
14051,0,23,15610.390000000001,5
14052,19,1,225.36,7
14053,124,2,260.25,0
14054,65,1,92.46,7
14055,106,1,725.6400000000001,0
14056,1,23,8152.71,5
14057,23,17,6211.66,5
14059,266,1,183.6,4
14060,4,19,6140.42,5
14062,9,12,10464.85,1
14064,29,5,1334.34,7
14066,266,1,152.55,4
14067,63,2,374.7,7
14068,320,1,265.85,4
14071,3,8,1437.57,1
14073,32,1,151.04,7
14075,4,3,942.26,7
14076,129,1,118.67,0
14077,40,5,499.41999999999996,7
14078,101,6,1049.37,7
14079,124,1,375.1,0
14080,32,1,45.599999999999994,7
14081,302,2,921.62,4
14082,364,1,182.25,4
14083,4,9,1002.9,1
14085,2,18,4421.29,5
14087,2,1,191.47,7
14088,10,13,50491.81,5
14089,56,1,158.75,7
14090,324,1,76.32000000000001,4
14092,7,14,4076.91,1
14093,12,1,433.86,7
14096,4,17,65164.79,2
14098,36,1,147.35,7
14099,16,11,3104.17,1
14100,137,1,191.95000000000002,0
14101,73,6,5976.79,1
14102,5,5,1105.8799999999999,7
14104,154,2,216.20999999999998,0
14105,239,1,1266.23,4
14107,51,7,2703.23,1
14108,30,2,597.91,7
14109,72,1,144.2,7
14110,3,12,5683.15,1
14111,14,4,692.85,7
14112,22,7,2915.15,1
14113,3,4,1840.42,7
14114,273,2,386.53,4
14116,19,5,1382.74,7
14117,143,1,90.0,0
14121,3,4,2780.15,7
14124,84,1,419.58000000000004,7
14125,10,3,2720.63,7
14126,7,3,706.1300000000001,7
14127,122,3,709.71,0
14128,60,2,637.5,7
14129,1,5,1123.8600000000001,7
14130,319,1,480.91,4
14132,2,11,3586.0299999999997,1
14133,129,3,605.64,0
14135,1,15,4690.31,1
14138,1,2,965.8800000000001,7
14139,46,1,415.82,7
14140,3,2,935.05,7
14141,2,4,915.13,7
14142,373,1,311.81,4
14143,133,1,115.8,0
14145,46,4,3742.2,7
14146,8,5,4191.0,1
14147,78,2,483.4,7
14148,233,1,157.2,4
14149,220,1,446.62,0
14150,35,2,658.64,7
14152,75,2,621.29,7
14154,239,2,1345.62,4
14155,266,1,118.75,4
14156,9,55,117210.08,2
14157,19,2,424.89000000000004,7
14158,40,1,507.66,7
14159,19,11,4630.35,1
14161,215,3,1097.6200000000001,0
14162,173,2,289.36,0
14163,87,4,2445.91,7
14164,70,2,1631.77,7
14165,275,1,120.44,4
14167,39,4,562.59,7
14171,98,1,363.79,7
14173,10,4,450.84,7
14174,33,1,134.46,7
14175,59,3,3222.3,7
14176,297,4,576.9000000000001,4
14177,86,4,549.46,7
14178,8,7,1600.26,1
14179,40,2,701.57,7
14180,10,25,4748.52,5
14184,66,1,452.89,7
14185,331,1,197.65,4
14188,30,6,2054.36,1
14189,2,15,4654.08,1
14191,1,13,4684.76,1
14193,67,2,853.39,7
14194,4,21,11349.52,5
14195,201,2,1012.0,0
14196,106,1,335.52,0
14198,18,4,701.4,7
14199,218,1,185.39999999999998,0
14201,60,7,747.44,1
14204,2,1,150.61,7
14205,16,2,466.7,7
14206,239,1,328.15999999999997,4
14208,94,1,151.74,7
14209,10,6,2073.43,1
14210,105,6,1905.8400000000001,0
14211,53,9,2241.1,1
14212,89,1,1070.48,7
14214,30,5,1004.38,7
14215,11,6,1789.72,1
14216,3,4,1839.3,7
14217,1,17,2004.98,1
14218,42,1,169.48000000000002,7
14219,4,1,89.94,7
14220,247,2,632.4,4
14221,42,9,3432.8,1
14222,177,1,683.17,0
14223,92,3,991.13,7
14224,110,4,1009.73,0
14226,28,5,2214.79,7
14227,26,10,3350.96,1
14229,51,3,1547.2,7
14231,183,3,925.71,0
14232,42,5,2048.07,7
14233,49,4,1462.72,7
14234,22,4,754.12,7
14235,75,5,3144.86,7
14236,80,2,490.86,7
14237,373,1,161.0,4
14238,326,1,146.85,4
14239,43,11,2380.85,1
14240,30,2,890.34,7
14241,183,1,213.70000000000002,0
14242,234,2,280.55,4
14243,8,10,2588.77,1
14245,219,2,1693.45,0
14246,110,3,1474.06,0
14247,278,1,136.76999999999998,4
14248,318,1,302.58,4
14250,7,3,1904.05,7
14251,1,5,2879.7000000000003,7
14256,260,2,969.0600000000001,4
14257,64,5,3099.7200000000003,7
14258,9,9,12669.98,1
14259,141,1,120.0,0
14261,50,2,1163.45,7
14262,8,8,2618.23,1
14264,154,2,333.97,0
14265,109,2,530.18,0
14267,162,3,1516.24,0
14270,331,1,492.65000000000003,4
14271,225,1,112.32,0
14272,73,2,437.96,7
14273,51,4,559.97,7
14276,98,3,1119.74,7
14277,15,3,4188.0,7
14280,196,1,134.04,0
14282,3,15,3701.44,1
14284,30,2,595.25,7
14285,21,4,1910.01,7
14286,23,3,4628.75,7
14287,8,3,176.63,7
14288,213,1,426.6,0
14289,8,6,911.26,1
14290,11,5,2314.65,7
14291,1,11,3883.25,1
14292,7,9,4871.93,1
14293,3,4,1046.56,7
14295,40,1,166.20000000000002,7
14297,17,4,1305.33,7
14298,8,44,51527.3,2
14299,8,9,3965.62,1
14300,18,1,43.2,7
14301,117,1,640.14,0
14304,222,1,383.45,0
14305,71,3,1858.96,7
14306,51,2,2093.32,7
14307,88,6,2995.72,7
14309,8,9,2352.53,1
14311,242,1,310.26,4
14312,46,6,1611.59,7
14314,106,1,120.0,0
14315,44,6,2481.13,1
14317,64,1,508.58000000000004,7
14320,206,2,477.79,0
14321,10,5,1530.75,7
14323,114,2,605.0600000000001,0
14326,242,1,183.85,4
14327,163,1,311.65,0
14329,17,7,4975.24,1
14331,124,2,462.65999999999997,0
14332,22,3,840.21,7
14333,67,1,415.2,7
14334,16,8,2552.21,1
14335,16,2,454.86,7
14336,16,4,1614.91,7
14338,161,2,588.22,0
14339,242,1,309.52,4
14340,218,1,134.7,0
14341,45,8,2166.98,1
14342,21,4,668.5600000000001,7
14344,127,8,889.9300000000001,0
14345,38,1,108.97999999999999,7
14346,120,2,1021.58,0
14348,260,1,409.57,4
14349,10,1,133.5,7
14350,274,1,282.93,4
14351,164,1,51.0,0
14352,157,4,1078.96,0
14353,215,1,90.6,0
14354,5,2,163.62,7
14355,365,1,174.4,4
14356,79,2,701.23,7
14357,43,1,225.12,7
14359,19,3,912.18,7
14360,31,4,2118.03,7
14362,22,1,151.5,7
14364,108,8,3717.35,1
14367,8,16,9227.82,5
14368,319,1,155.0,4
14371,295,1,100.5,4
14373,358,1,76.55,4
14375,185,1,235.56,0
14377,191,2,617.05,0
14379,44,2,348.1,7
14381,52,1,202.68,7
14382,26,1,615.49,7
14383,38,3,1247.69,7
14385,9,3,202.11,7
14386,296,1,142.4,4
14387,32,3,1727.6,7
14388,10,8,3212.84,1
14389,65,2,1043.46,7
14390,10,9,4642.57,1
14393,218,1,67.95,0
14395,2,9,3479.91,1
14396,65,2,487.99,7
14397,2,19,2612.96,5
14400,149,1,574.7,0
14401,4,13,4051.48,1
14403,130,4,1475.81,0
14404,33,6,1449.32,7
14406,119,1,156.75,0
14407,107,6,2157.73,0
14408,10,7,2599.03,1
14409,71,6,2059.4500000000003,7
14410,92,9,1100.27,1
14411,310,1,1063.0,4
14412,42,2,770.03,7
14413,362,1,121.05,4
14414,91,7,1496.98,7
14415,1,13,5855.57,1
14416,22,2,490.22,7
14418,3,3,1937.25,7
14419,10,6,1051.79,1
14420,99,1,387.52,7
14421,57,2,813.11,7
14422,0,6,4263.64,1
14423,218,1,265.2,0
14424,17,1,322.08,7
14426,23,10,4481.67,1
14427,50,2,363.34000000000003,7
14428,7,5,1224.06,7
14431,302,1,470.36,4
14432,9,6,2248.5,1
14434,21,6,1372.8,1
14436,98,1,89.06,7
14437,365,1,63.0,4
14438,306,1,131.9,4
14439,319,1,2661.24,4
14440,8,5,2357.6800000000003,7
14441,0,4,1712.89,7
14442,204,2,1589.82,0
14443,53,4,1420.2,7
14446,0,4,1010.35,7
14447,18,5,1163.23,7
14448,9,2,375.35,7
14449,18,4,885.8,7
14450,180,3,483.25,0
14451,60,2,643.9,7
14452,10,2,259.05,7
14453,190,1,119.93,0
14456,5,9,3017.28,1
14457,310,1,113.64,4
14459,155,1,1837.92,0
14460,110,3,434.34,0
14461,148,3,2103.06,0
14462,66,11,1980.57,1
14463,98,3,529.62,7
14465,246,3,1038.44,4
14466,29,7,2272.4,1
14467,17,4,596.26,7
14470,11,2,461.19,7
14472,103,8,1852.67,1
14473,74,2,234.34000000000003,7
14474,46,1,547.66,7
14475,71,3,925.85,7
14476,257,1,193.0,4
14477,19,4,1309.6,7
14479,253,2,316.25,4
14480,11,1,279.05,7
14481,164,2,636.51,0
14482,18,6,2022.81,1
14483,281,1,137.1,4
14484,50,1,321.92,7
14485,38,1,162.8,7
14487,26,6,1165.48,1
14488,67,1,1064.28,7
14489,207,1,463.38,0
14491,175,2,340.93,0
14493,7,5,2383.2400000000002,7
14494,25,1,139.56,7
14495,50,2,123.8,7
14496,311,2,538.8100000000001,4
14497,309,1,475.37,4
14498,42,5,1957.32,7
14499,26,3,808.44,7
14500,88,3,356.85,7
14501,183,2,251.21,0
14502,19,11,2429.83,1
14503,3,6,3543.26,1
14504,47,4,673.26,7
14505,17,8,5859.43,1
14506,17,5,1960.65,7
14507,23,6,1367.88,1
14508,22,2,268.05,7
14511,11,5,1314.81,7
14512,187,2,275.28,0
14513,100,3,455.59000000000003,7
14514,61,3,990.2,7
14515,17,6,2076.89,1
14517,33,2,330.45,7
14518,64,1,174.37,7
14520,1,2,270.6,7
14522,24,4,974.54,7
14523,108,1,241.09,0
14524,31,9,1843.83,1
14525,19,9,4215.9,1
14527,2,55,8507.13,5
14528,37,1,364.21999999999997,7
14529,60,3,578.61,7
14530,25,6,2862.11,1
14532,236,4,932.85,4
14533,24,7,1949.72,1
14534,2,18,4397.3,5
14535,60,3,2854.84,7
14536,259,1,170.95,4
14537,57,1,355.56,7
14538,64,2,388.25,7
14539,15,2,537.48,7
14540,9,3,952.66,7
14541,58,8,1453.35,1
14542,185,1,103.25,0
14543,28,16,3599.73,1
14544,24,2,2004.3,7
14546,5,5,2573.93,7
14547,3,8,3974.75,1
14548,150,2,652.8,0
14549,311,1,289.24,4
14550,10,2,757.37,7
14551,18,2,186.23,7
14552,151,1,164.22,0
14553,19,5,859.27,7
14554,10,4,2279.4900000000002,7
14555,57,2,312.54,7
14557,85,1,788.38,7
14560,7,22,2237.77,5
14561,75,3,1080.76,7
14562,3,18,5006.77,5
14565,95,4,3099.12,7
14566,110,1,1432.0,0
14567,56,2,1530.3600000000001,7
14569,1,1,227.39,7
14570,280,2,218.06,4
14572,3,7,2804.54,1
14573,179,9,1639.82,0
14576,372,1,35.400000000000006,4
14577,12,4,859.71,7
14578,3,1,168.63,7
14581,16,1,138.6,7
14582,40,1,114.11,7
14583,5,5,986.96,7
14584,169,4,1033.06,0
14585,50,1,157.05,7
14586,276,1,237.36,4
14587,18,9,1580.29,1
14589,371,1,39.75,4
14591,15,4,1320.21,7
14592,35,3,557.94,7
14593,21,3,617.15,7
14594,7,2,363.33,7
14595,19,6,1740.6,1
14597,11,2,866.24,7
14598,44,1,221.97,7
14600,305,1,393.33000000000004,4
14601,10,1,213.96,7
14603,274,1,660.0,4
14606,1,93,12076.15,2
14607,15,14,16209.5,5
14608,4,4,1785.15,7
14609,72,4,601.56,7
14616,242,3,406.08000000000004,4
14618,9,3,553.44,7
14619,245,1,394.44,4
14620,205,2,412.78000000000003,0
14621,1,5,1788.3600000000001,7
14622,184,1,320.58000000000004,0
14623,32,5,886.7,7
14624,57,2,225.85,7
14625,196,2,899.63,0
14626,23,4,2791.27,7
14628,91,2,671.96,7
14629,4,2,955.26,7
14631,50,3,1006.98,7
14632,262,1,114.56,4
14633,266,1,344.90000000000003,4
14636,36,2,609.85,7
14638,50,1,443.6,7
14639,52,6,2984.49,1
14640,24,6,2107.38,1
14641,21,1,110.46,7
14642,58,1,96.12,7
14643,170,2,693.8100000000001,0
14644,67,2,830.76,7
14645,156,2,597.09,0
14646,1,74,280206.02,3
14647,201,1,236.04000000000002,0
14649,4,4,1402.59,7
14651,67,2,653.75,7
14652,77,1,114.18,7
14653,1,7,1926.65,1
14655,8,4,1932.23,7
14656,169,2,291.05,0
14657,17,4,848.22,7
14658,5,2,247.15,7
14659,8,9,2529.93,1
14660,86,2,285.74,7
14661,26,1,107.95,7
14662,28,4,741.37,7
14664,19,2,636.24,7
14665,60,5,1835.7,7
14666,24,1,195.25,7
14667,10,25,9175.04,5
14669,241,3,1259.24,4
14670,280,2,392.86,4
14672,234,2,765.55,4
14673,3,5,1736.4,7
14675,16,1,596.36,7
14676,31,6,2548.2400000000002,1
14680,25,16,28754.11,5
14681,71,3,498.95,7
14682,187,2,52.0,0
14684,25,5,1201.51,7
14687,106,1,628.38,0
14688,7,21,5579.1,5
14689,208,1,112.8,0
14690,44,2,355.05,7
14691,30,5,2114.33,7
14692,137,4,591.55,0
14693,264,1,172.9,4
14696,4,7,2078.95,1
14697,218,2,188.60999999999999,0
14698,1,5,1217.27,7
14699,214,1,109.13000000000001,0
14700,32,3,2195.1,7
14701,10,9,2526.09,1
14702,1,17,3251.79,1
14703,14,1,318.17,7
14704,11,9,1493.96,1
14705,198,1,179.0,0
14708,2,3,1126.37,7
14709,15,13,4921.04,1
14710,14,4,599.48,7
14711,10,11,2839.62,1
14712,29,3,917.07,7
14713,9,11,2662.2,1
14714,24,1,160.19,7
14715,24,4,867.38,7
14716,43,2,307.51,7
14719,1,5,1581.84,7
14720,5,3,663.81,7
14722,147,1,180.42000000000002,0
14723,10,6,1122.3600000000001,1
14725,24,1,655.58,7
14727,274,1,268.58,4
14729,373,1,313.49,4
14730,1,8,1897.57,1
14731,47,3,380.02,7
14732,8,8,2702.4900000000002,1
14733,16,12,9585.91,1
14735,3,32,6065.69,5
14737,3,3,1164.55,7
14738,42,7,1314.45,1
14739,4,7,3902.28,1
14740,197,3,1448.21,0
14741,11,6,1400.34,1
14744,16,7,1099.98,1
14745,112,5,1220.26,0
14747,249,1,328.2,4
14748,29,5,1415.75,7
14752,43,1,389.64,7
14753,87,1,563.15,7
14754,44,2,638.05,7
14755,9,11,5010.28,1
14756,15,1,738.96,7
14757,75,1,420.5,7
14758,144,4,1484.06,0
14759,4,3,1625.97,7
14760,297,1,89.2,4
14761,58,2,255.9,7
14762,263,1,300.52,4
14764,46,1,278.3,7
14765,29,3,254.11,7
14766,8,6,2473.37,1
14768,17,2,192.60000000000002,7
14769,2,8,10416.98,1
14770,232,2,876.42,4
14772,112,1,139.26,0
14775,58,3,1011.9,7
14776,51,11,2538.3,1
14778,127,2,730.86,0
14779,280,3,386.15,4
14780,54,2,447.68,7
14782,319,1,200.10000000000002,4
14784,26,2,289.99,7
14785,10,2,77.4,7
14788,7,2,679.4399999999999,7
14789,28,1,197.64,7
14790,16,4,745.06,7
14792,63,1,6.2,7
14793,21,1,228.99,7
14794,2,7,1319.91,1
14795,166,1,131.45000000000002,0
14796,1,17,7975.49,5
14798,52,3,173.74,7
14799,51,1,157.7,7
14800,47,12,4331.79,1
14801,61,1,189.34,7
14803,162,3,845.55,0
14804,8,1,353.27,7
14805,15,4,546.4,7
14806,75,1,193.39000000000001,7
14808,39,8,2718.6,1
14810,40,11,2085.33,1
14813,369,2,152.88,4
14815,36,2,778.5,7
14816,197,1,271.85,0
14817,200,2,1110.34,0
14818,73,3,657.8,7
14819,64,2,272.07,7
14820,21,4,507.29,7
14821,366,1,48.800000000000004,4
14823,180,3,321.43,0
14824,10,4,1127.71,7
14825,3,12,2221.01,1
14828,196,3,2139.76,0
14829,29,4,697.55,7
14830,53,1,188.88,7
14834,17,6,1720.3,1
14836,10,3,102.44999999999999,7
14837,89,4,1649.5,7
14840,267,1,62.85,4
14841,53,6,3295.76,1
14842,43,4,2824.69,7
14844,63,4,3189.81,7
14847,148,1,309.4,0
14849,21,25,7930.54,5
14850,311,1,325.75,4
14851,23,2,511.35,7
14852,58,6,2836.69,7
14853,24,2,475.8,7
14854,78,7,2740.03,1
14855,119,2,645.65,0
14856,36,3,1290.53,7
14857,59,2,1173.12,7
14859,12,4,1353.74,7
14860,19,1,170.32,7
14861,52,1,125.79,7
14862,25,2,841.1999999999999,7
14863,29,1,266.76,7
14865,7,2,52.2,7
14866,10,12,14389.9,1
14867,185,3,710.28,0
14868,3,8,2953.59,1
14869,8,2,721.45,7
14870,261,1,327.25,4
14871,3,4,501.28000000000003,7
14873,210,1,519.68,0
14875,107,2,1465.3200000000002,0
14878,12,9,1476.09,1
14880,77,3,690.59,7
14881,19,1,255.4,7
14882,26,2,589.7,7
14883,18,6,761.59,1
14885,131,1,765.3199999999999,0
14886,252,1,364.8,4
14887,79,1,1862.0,7
14888,207,1,369.2,0
14889,336,1,135.9,4
14890,253,1,125.65,4
14891,148,2,554.38,0
14893,9,2,1237.8500000000001,7
14894,85,1,655.75,7
14895,7,20,11138.710000000001,5
14896,204,2,468.77000000000004,0
14897,7,4,1366.38,7
14898,23,6,1269.31,1
14901,11,9,1421.29,1
14902,25,1,332.66,7
14903,21,5,2795.33,7
14904,2,2,1025.44,7
14905,157,2,616.15,0
14907,3,7,3501.1,1
14908,74,1,277.8,7
14910,2,4,434.35,7
14911,1,201,143711.17,6
14912,16,2,867.85,7
14913,35,4,1227.43,7
14915,91,2,307.48,7
14916,70,4,1268.98,7
14918,115,2,1610.15,0
14920,212,2,977.77,0
14921,30,2,1316.07,7
14923,50,1,749.1,7
14924,245,1,310.05,4
14929,32,1,223.88,7
14930,108,3,2362.96,0
14931,4,5,1257.68,7
14932,365,1,363.53,4
14934,81,2,1890.94,7
14935,297,1,1784.71,4
14936,33,8,8137.02,1
14937,56,3,1621.88,7
14944,29,12,5900.25,1
14946,14,1,100.9,7
14947,72,2,290.82,7
14948,23,6,1101.97,1
14950,19,1,371.2,7
14951,79,1,311.69,7
14952,59,11,8099.49,1
14953,25,1,285.67,7
14954,12,1,294.85,7
14957,253,1,58.49,4
14958,147,3,483.72999999999996,0
14959,64,4,695.42,7
14960,8,2,221.27,7
14961,10,9,7044.68,1
14962,270,1,126.7,4
14963,9,5,1472.34,7
14964,247,1,206.21,4
14965,96,2,596.09,7
14966,14,1,183.02,7
14967,49,1,463.8,7
14968,30,1,147.59,7
14970,68,4,1592.06,7
14971,35,3,1097.98,7
14972,128,1,114.77,0
14973,107,3,1314.45,0
14974,37,1,89.94,7
14975,57,1,279.94,7
14976,57,7,790.86,1
14978,72,5,1921.3700000000001,7
14981,246,1,102.12,4
14984,19,2,202.37,7
14985,198,2,292.01,0
14987,15,2,326.4,7
14988,211,1,334.54,0
14995,38,2,231.98000000000002,7
14997,46,3,546.1999999999999,7
14998,170,2,414.87,0
15000,47,1,490.52,7
15002,115,4,1641.76,0
15004,147,1,1220.77,0
15005,15,28,6295.37,5
15006,51,1,480.38,7
15007,159,1,156.91,0
15009,12,3,1259.43,7
15010,35,1,308.94,7
15012,53,2,405.04,7
15014,43,2,257.67,7
15016,172,1,170.04,0
15017,33,1,125.58,7
15018,38,3,496.21000000000004,7
15019,266,1,252.81,4
15021,8,9,1871.77,1
15022,11,4,852.39,7
15023,3,11,6720.41,1
15024,9,10,1636.43,1
15025,33,1,361.96,7
15026,80,3,469.0,7
15027,30,4,1066.1499999999999,7
15028,8,4,627.13,7
15030,71,2,518.28,7
15031,4,4,653.19,7
15032,256,3,4959.1,4
15033,4,10,2557.18,1
15034,15,8,4274.16,1
15035,89,1,252.73000000000002,7
15036,72,3,429.56,7
15038,58,6,685.74,7
15039,9,47,19766.59,5
15041,170,1,179.93,0
15042,199,1,135.93,0
15043,31,1,537.0,7
15044,19,17,7634.7300000000005,5
15045,151,2,735.66,0
15046,9,15,5090.42,1
15047,269,1,343.62,4
15048,65,4,381.0,7
15049,273,1,121.17000000000002,4
15050,25,3,1737.69,7
15051,23,3,1383.3600000000001,7
15052,319,1,207.73000000000002,4
15053,4,3,693.95,7
15054,12,2,302.1,7
15057,275,2,1489.5,4
15058,25,11,2102.54,1
15059,40,9,1337.72,1
15060,8,4,294.25,7
15061,3,48,54534.14,2
15062,71,4,987.86,7
15063,213,1,370.79999999999995,0
15065,37,4,3158.13,7
15066,53,1,893.59,7
15067,78,3,1744.76,7
15068,46,2,553.36,7
15069,179,1,1109.53,0
15070,372,1,106.2,4
15071,93,2,982.07,7
15073,9,3,1043.41,7
15074,105,1,735.67,0
15075,77,1,773.03,7
15076,172,1,880.85,0
15078,7,32,9743.11,5
15079,212,4,895.61,0
15081,22,5,504.8,7
15083,256,1,88.2,4
15087,281,1,306.94,4
15088,21,2,1160.07,7
15089,10,6,2420.84,1
15090,308,1,381.32,4
15091,67,1,480.71,7
15092,215,2,457.81,0
15093,18,6,4597.02,1
15095,103,4,1370.6,0
15096,42,1,219.39000000000001,7
