CustomerID,Recency,Frequency,Monetary,Cluster
13703,318,1,99.5,1
13704,5,9,2308.06,3
13705,7,3,711.86,3
13706,302,1,330.79,1
13707,267,2,806.41,1
13708,271,1,285.33,1
13709,3,13,6307.650000000001,0
13710,31,1,180.48,3
13711,218,2,252.06,1
13712,246,1,228.84,1
13715,281,5,1077.39,1
13716,269,1,138.28,1
13717,32,6,1445.01,3
13718,246,2,306.55,1
13719,15,5,1041.68,3
13720,116,4,799.9,3
13721,36,1,524.14,3
13722,131,3,2375.41,3
13723,217,1,199.85000000000002,1
13725,49,8,1980.56,3
13726,38,2,1079.6599999999999,3
13727,28,2,333.48,3
13728,36,6,1016.14,3
13730,135,2,752.6,3
13731,219,2,610.59,1
13732,28,1,491.86,3
13735,24,4,2883.54,3
13736,5,2,729.8,3
13737,200,1,339.59999999999997,1
13739,18,1,216.9,3
13740,240,1,350.75,1
13741,71,3,668.4300000000001,3
13742,16,12,3107.87,3
13743,2,7,1341.6,3
13744,95,2,1080.52,3
13745,162,1,300.04,1
13747,373,1,79.6,1
13748,95,5,948.25,3
13750,53,5,1647.26,3
13751,288,1,296.25,1
13752,124,6,1175.38,3
13753,287,1,741.26,1
13754,151,2,282.59999999999997,1
13755,3,9,2108.06,3
13756,2,14,5189.52,0
13758,11,7,3190.55,3
13759,33,2,659.4100000000001,3
13760,54,2,286.79,3
13761,50,2,1070.65,3
13762,218,1,306.72,1
13763,63,1,1714.96,3
13764,70,3,1519.42,3
13767,2,37,17220.36,0
13769,2,10,2796.51,3
13771,64,4,2634.45,3
13772,33,3,1122.63,3
13774,81,1,345.0,3
13777,0,33,25977.16,0
13778,103,1,178.7,3
13780,7,2,360.01,3
13781,250,1,127.84,1
13782,12,6,908.86,3
13784,9,11,2462.79,3
13786,367,1,230.39999999999998,1
13787,75,2,309.04,3
13790,4,1,348.8,3
13791,127,2,1516.0,3
13792,66,2,195.55,3
13798,1,57,37153.85,0
13799,116,2,688.86,3
13800,309,1,558.32,1
13801,66,1,324.8,3
13802,138,3,4599.42,3
13803,255,1,277.07,1
13804,30,7,2588.39,3
13805,52,2,924.6,3
13806,63,1,256.38,3
13807,367,1,112.6,1
13808,5,5,1747.66,3
13809,305,1,155.05,1
13810,28,3,1499.01,3
13811,183,3,814.5,1
13812,42,3,539.0,3
13813,39,4,1366.8600000000001,3
13814,92,2,1579.12,3
13815,22,4,4027.36,3
13816,23,2,571.6700000000001,3
13817,29,2,382.98,3
13819,301,3,1140.35,1
13821,144,2,385.64,3
13822,5,2,632.0,3
13823,18,2,957.66,3
13824,32,5,1698.94,3
13826,176,1,189.5,1
13827,57,3,409.8,3
13828,22,1,209.49,3
13831,16,6,2198.45,3
13832,19,1,52.199999999999996,3
13833,159,1,383.85,1
13835,25,4,834.57,3
13837,211,2,266.59000000000003,1
13838,5,4,674.82,3
13841,252,1,85.0,1
13842,58,9,3385.62,3
13844,11,1,361.62,3
13845,64,1,312.98,3
13846,24,3,865.0600000000001,3
13848,92,3,1255.0,3
13849,51,2,1537.95,3
13850,129,1,1595.48,3
13851,95,3,2651.46,3
13853,57,1,1090.14,3
13854,8,25,8109.5199999999995,0
13856,168,3,388.5,1
13858,57,1,216.17,3
13859,326,1,201.16,1
13860,1,5,1245.9,3
13862,18,8,2209.36,3
13863,247,1,305.78,1
13865,58,4,501.56,3
13866,74,1,145.67000000000002,3
13867,31,3,1005.09,3
13868,7,2,3192.54,3
13869,123,4,3083.65,3
13870,2,8,2770.94,3
13871,22,13,6403.25,0
13873,119,3,389.6,3
13874,358,1,540.45,1
13875,53,5,1786.79,3
13876,63,1,122.7,3
13877,86,1,117.24,3
13878,54,1,1271.57,3
13880,21,13,3219.77,3
13881,3,20,17159.52,0
13882,2,5,1191.13,3
13883,10,5,2674.48,3
13884,7,5,787.6,3
13885,189,2,506.8,1
13886,71,1,243.56,3
13887,204,1,349.55,1
13888,119,2,595.67,3
13889,92,1,416.90000000000003,3
13890,1,10,1883.8100000000002,3
13892,26,4,632.97,3
13893,297,1,821.1,1
13894,23,3,564.62,3
13895,28,4,2593.07,3
13897,50,1,311.16,3
13898,325,1,155.93,1
13899,16,2,388.52,3
13900,183,3,740.95,1
13901,72,5,2867.2,3
13904,37,2,332.64,3
13908,79,4,2369.55,3
13911,57,9,2580.91,3
13914,11,2,626.45,3
13917,49,2,272.04,3
13918,49,2,1212.8400000000001,3
13919,59,2,384.81,3
13922,351,1,172.25,1
13923,53,1,351.13,3
13924,1,6,1838.8500000000001,3
13925,92,4,678.25,3
13926,23,1,223.85000000000002,3
13927,74,1,348.99,3
13928,10,4,464.57,3
13929,169,2,842.65,1
13930,57,2,337.34,3
13931,95,2,1237.53,3
13932,294,1,307.4,1
13933,109,2,608.7900000000001,3
13934,263,1,922.1,1
13936,179,1,376.58,1
13937,169,1,158.85,1
13938,35,1,71.66,3
13939,23,3,568.55,3
13940,17,4,839.14,3
13941,21,5,5112.96,3
13946,79,3,561.5699999999999,3
13947,65,1,90.6,3
13948,360,1,102.0,1
13949,2,6,2427.32,3
13950,11,4,745.06,3
13951,176,3,674.45,1
13952,217,2,3251.071,1
13953,7,7,3515.68,3
13954,1,2,439.92,3
13955,154,2,322.96,1
13956,5,5,1019.27,3
13959,79,3,594.04,3
13960,21,2,230.22,3
13962,21,2,169.55,3
13963,308,4,664.54,1
13967,145,1,80.7,1
13969,7,18,9024.17,0
13971,18,8,2758.26,3
13972,70,2,190.25,3
13973,287,1,264.7,1
13974,49,1,413.59000000000003,3
13975,31,6,2461.2400000000002,3
13976,206,1,357.98,1
13978,14,2,196.79000000000002,3
13979,73,1,869.87,3
13980,60,1,200.14,3
13982,39,4,1871.81,3
13983,29,12,2603.43,3
13984,26,5,920.51,3
13985,4,15,7060.13,0
13986,17,1,320.46,3
13988,19,6,4147.96,3
13989,65,2,1266.08,3
13990,213,1,311.3,1
13991,12,6,852.88,3
13992,30,1,76.8,3
13993,42,9,3466.36,3
13994,3,6,2274.14,3
13995,15,5,1393.69,3
13999,10,12,3901.81,3
14000,211,1,635.66,1
14001,45,3,2043.0800000000002,3
14002,134,2,529.73,3
14004,43,7,4582.64,3
14005,9,5,2874.72,3
14006,115,3,962.19,3
14009,198,2,695.61,1
14012,277,1,328.8,1
14013,110,3,473.02,3
14014,77,1,505.18,3
14015,52,1,917.34,3
14016,161,4,4341.21,1
14019,46,3,1421.61,3
14020,16,2,642.8,3
14021,155,3,631.9,1
14022,225,1,440.0,1
14023,7,2,584.07,3
14024,121,2,327.7,3
14027,60,1,104.82,3
14029,63,2,467.66,3
14030,18,8,2358.84,3
14031,7,19,17286.86,0
14032,2,11,2975.59,3
14034,22,3,648.89,3
14035,28,5,1428.02,3
14036,284,1,626.65,1
14037,176,2,147.20000000000002,1
14038,78,3,1560.38,3
14039,33,1,152.2,3
14040,40,12,3560.32,3
14041,266,1,141.41,1
14044,26,4,646.42,3
14045,109,4,1659.75,3
14046,284,1,154.99,1
14047,8,5,1308.6100000000001,3
14048,305,1,409.93,1
14049,16,4,5578.72,3
14050,31,2,746.36,3
14051,0,23,15610.390000000001,0
14052,19,1,225.36,3
14053,124,2,260.25,3
14054,65,1,92.46,3
14055,106,1,725.6400000000001,3
14056,1,23,8152.71,0
14057,23,17,6211.66,0
14059,266,1,183.6,1
14060,4,19,6140.42,0
14062,9,12,10464.85,0
14064,29,5,1334.34,3
14066,266,1,152.55,1
14067,63,2,374.7,3
14068,320,1,265.85,1
14071,3,8,1437.57,3
14073,32,1,151.04,3
14075,4,3,942.26,3
14076,129,1,118.67,3
14077,40,5,499.41999999999996,3
14078,101,6,1049.37,3
14079,124,1,375.1,3
14080,32,1,45.599999999999994,3
14081,302,2,921.62,1
14082,364,1,182.25,1
14083,4,9,1002.9,3
14085,2,18,4421.29,0
14087,2,1,191.47,3
14088,10,13,50491.81,0
14089,56,1,158.75,3
14090,324,1,76.32000000000001,1
14092,7,14,4076.91,0
14093,12,1,433.86,3
14096,4,17,65164.79,0
14098,36,1,147.35,3
14099,16,11,3104.17,3
14100,137,1,191.95000000000002,3
14101,73,6,5976.79,3
14102,5,5,1105.8799999999999,3
14104,154,2,216.20999999999998,1
14105,239,1,1266.23,1
14107,51,7,2703.23,3
14108,30,2,597.91,3
14109,72,1,144.2,3
14110,3,12,5683.15,3
14111,14,4,692.85,3
14112,22,7,2915.15,3
14113,3,4,1840.42,3
14114,273,2,386.53,1
14116,19,5,1382.74,3
14117,143,1,90.0,1
14121,3,4,2780.15,3
14124,84,1,419.58000000000004,3
14125,10,3,2720.63,3
14126,7,3,706.1300000000001,3
14127,122,3,709.71,3
14128,60,2,637.5,3
14129,1,5,1123.8600000000001,3
14130,319,1,480.91,1
14132,2,11,3586.0299999999997,3
14133,129,3,605.64,3
14135,1,15,4690.31,0
14138,1,2,965.8800000000001,3
14139,46,1,415.82,3
14140,3,2,935.05,3
14141,2,4,915.13,3
14142,373,1,311.81,1
14143,133,1,115.8,3
14145,46,4,3742.2,3
14146,8,5,4191.0,3
14147,78,2,483.4,3
14148,233,1,157.2,1
14149,220,1,446.62,1
14150,35,2,658.64,3
14152,75,2,621.29,3
14154,239,2,1345.62,1
14155,266,1,118.75,1
14156,9,55,117210.08,2
14157,19,2,424.89000000000004,3
14158,40,1,507.66,3
14159,19,11,4630.35,3
14161,215,3,1097.6200000000001,1
14162,173,2,289.36,1
14163,87,4,2445.91,3
14164,70,2,1631.77,3
14165,275,1,120.44,1
14167,39,4,562.59,3
14171,98,1,363.79,3
14173,10,4,450.84,3
14174,33,1,134.46,3
14175,59,3,3222.3,3
14176,297,4,576.9000000000001,1
14177,86,4,549.46,3
14178,8,7,1600.26,3
14179,40,2,701.57,3
14180,10,25,4748.52,0
14184,66,1,452.89,3
14185,331,1,197.65,1
14188,30,6,2054.36,3
14189,2,15,4654.08,0
14191,1,13,4684.76,3
14193,67,2,853.39,3
14194,4,21,11349.52,0
14195,201,2,1012.0,1
14196,106,1,335.52,3
14198,18,4,701.4,3
14199,218,1,185.39999999999998,1
14201,60,7,747.44,3
14204,2,1,150.61,3
14205,16,2,466.7,3
14206,239,1,328.15999999999997,1
14208,94,1,151.74,3
14209,10,6,2073.43,3
14210,105,6,1905.8400000000001,3
14211,53,9,2241.1,3
14212,89,1,1070.48,3
14214,30,5,1004.38,3
14215,11,6,1789.72,3
14216,3,4,1839.3,3
14217,1,17,2004.98,0
14218,42,1,169.48000000000002,3
14219,4,1,89.94,3
14220,247,2,632.4,1
14221,42,9,3432.8,3
14222,177,1,683.17,1
14223,92,3,991.13,3
14224,110,4,1009.73,3
14226,28,5,2214.79,3
14227,26,10,3350.96,3
14229,51,3,1547.2,3
14231,183,3,925.71,1
14232,42,5,2048.07,3
14233,49,4,1462.72,3
14234,22,4,754.12,3
14235,75,5,3144.86,3
14236,80,2,490.86,3
14237,373,1,161.0,1
14238,326,1,146.85,1
14239,43,11,2380.85,3
14240,30,2,890.34,3
14241,183,1,213.70000000000002,1
14242,234,2,280.55,1
14243,8,10,2588.77,3
14245,219,2,1693.45,1
14246,110,3,1474.06,3
14247,278,1,136.76999999999998,1
14248,318,1,302.58,1
14250,7,3,1904.05,3
14251,1,5,2879.7000000000003,3
14256,260,2,969.0600000000001,1
14257,64,5,3099.7200000000003,3
14258,9,9,12669.98,3
14259,141,1,120.0,3
14261,50,2,1163.45,3
14262,8,8,2618.23,3
14264,154,2,333.97,1
14265,109,2,530.18,3
14267,162,3,1516.24,1
14270,331,1,492.65000000000003,1
14271,225,1,112.32,1
14272,73,2,437.96,3
14273,51,4,559.97,3
14276,98,3,1119.74,3
14277,15,3,4188.0,3
14280,196,1,134.04,1
14282,3,15,3701.44,0
14284,30,2,595.25,3
14285,21,4,1910.01,3
14286,23,3,4628.75,3
14287,8,3,176.63,3
14288,213,1,426.6,1
14289,8,6,911.26,3
14290,11,5,2314.65,3
14291,1,11,3883.25,3
14292,7,9,4871.93,3
14293,3,4,1046.56,3
14295,40,1,166.20000000000002,3
14297,17,4,1305.33,3
14298,8,44,51527.3,0
14299,8,9,3965.62,3
14300,18,1,43.2,3
14301,117,1,640.14,3
14304,222,1,383.45,1
14305,71,3,1858.96,3
14306,51,2,2093.32,3
14307,88,6,2995.72,3
14309,8,9,2352.53,3
14311,242,1,310.26,1
14312,46,6,1611.59,3
14314,106,1,120.0,3
14315,44,6,2481.13,3
14317,64,1,508.58000000000004,3
14320,206,2,477.79,1
14321,10,5,1530.75,3
14323,114,2,605.0600000000001,3
14326,242,1,183.85,1
14327,163,1,311.65,1
14329,17,7,4975.24,3
14331,124,2,462.65999999999997,3
14332,22,3,840.21,3
14333,67,1,415.2,3
14334,16,8,2552.21,3
14335,16,2,454.86,3
14336,16,4,1614.91,3
14338,161,2,588.22,1
14339,242,1,309.52,1
14340,218,1,134.7,1
14341,45,8,2166.98,3
14342,21,4,668.5600000000001,3
14344,127,8,889.9300000000001,3
14345,38,1,108.97999999999999,3
14346,120,2,1021.58,3
14348,260,1,409.57,1
14349,10,1,133.5,3
14350,274,1,282.93,1
14351,164,1,51.0,1
14352,157,4,1078.96,1
14353,215,1,90.6,1
14354,5,2,163.62,3
14355,365,1,174.4,1
14356,79,2,701.23,3
14357,43,1,225.12,3
14359,19,3,912.18,3
14360,31,4,2118.03,3
14362,22,1,151.5,3
14364,108,8,3717.35,3
14367,8,16,9227.82,0
14368,319,1,155.0,1
14371,295,1,100.5,1
14373,358,1,76.55,1
14375,185,1,235.56,1
14377,191,2,617.05,1
14379,44,2,348.1,3
14381,52,1,202.68,3
14382,26,1,615.49,3
14383,38,3,1247.69,3
14385,9,3,202.11,3
14386,296,1,142.4,1
14387,32,3,1727.6,3
14388,10,8,3212.84,3
14389,65,2,1043.46,3
14390,10,9,4642.57,3
14393,218,1,67.95,1
14395,2,9,3479.91,3
14396,65,2,487.99,3
14397,2,19,2612.96,0
14400,149,1,574.7,1
14401,4,13,4051.48,3
14403,130,4,1475.81,3
14404,33,6,1449.32,3
14406,119,1,156.75,3
14407,107,6,2157.73,3
14408,10,7,2599.03,3
14409,71,6,2059.4500000000003,3
14410,92,9,1100.27,3
14411,310,1,1063.0,1
14412,42,2,770.03,3
14413,362,1,121.05,1
14414,91,7,1496.98,3
14415,1,13,5855.57,3
14416,22,2,490.22,3
14418,3,3,1937.25,3
14419,10,6,1051.79,3
14420,99,1,387.52,3
14421,57,2,813.11,3
14422,0,6,4263.64,3
14423,218,1,265.2,1
14424,17,1,322.08,3
14426,23,10,4481.67,3
14427,50,2,363.34000000000003,3
14428,7,5,1224.06,3
14431,302,1,470.36,1
14432,9,6,2248.5,3
14434,21,6,1372.8,3
14436,98,1,89.06,3
14437,365,1,63.0,1
14438,306,1,131.9,1
14439,319,1,2661.24,1
14440,8,5,2357.6800000000003,3
14441,0,4,1712.89,3
14442,204,2,1589.82,1
14443,53,4,1420.2,3
14446,0,4,1010.35,3
14447,18,5,1163.23,3
14448,9,2,375.35,3
14449,18,4,885.8,3
14450,180,3,483.25,1
14451,60,2,643.9,3
14452,10,2,259.05,3
14453,190,1,119.93,1
14456,5,9,3017.28,3
14457,310,1,113.64,1
14459,155,1,1837.92,1
14460,110,3,434.34,3
14461,148,3,2103.06,1
14462,66,11,1980.57,3
14463,98,3,529.62,3
14465,246,3,1038.44,1
14466,29,7,2272.4,3
14467,17,4,596.26,3
14470,11,2,461.19,3
14472,103,8,1852.67,3
14473,74,2,234.34000000000003,3
14474,46,1,547.66,3
14475,71,3,925.85,3
14476,257,1,193.0,1
14477,19,4,1309.6,3
14479,253,2,316.25,1
14480,11,1,279.05,3
14481,164,2,636.51,1
14482,18,6,2022.81,3
14483,281,1,137.1,1
14484,50,1,321.92,3
14485,38,1,162.8,3
14487,26,6,1165.48,3
14488,67,1,1064.28,3
14489,207,1,463.38,1
14491,175,2,340.93,1
14493,7,5,2383.2400000000002,3
14494,25,1,139.56,3
14495,50,2,123.8,3
14496,311,2,538.8100000000001,1
14497,309,1,475.37,1
14498,42,5,1957.32,3
14499,26,3,808.44,3
14500,88,3,356.85,3
14501,183,2,251.21,1
14502,19,11,2429.83,3
14503,3,6,3543.26,3
14504,47,4,673.26,3
14505,17,8,5859.43,3
14506,17,5,1960.65,3
14507,23,6,1367.88,3
14508,22,2,268.05,3
14511,11,5,1314.81,3
14512,187,2,275.28,1
14513,100,3,455.59000000000003,3
14514,61,3,990.2,3
14515,17,6,2076.89,3
14517,33,2,330.45,3
14518,64,1,174.37,3
14520,1,2,270.6,3
14522,24,4,974.54,3
14523,108,1,241.09,3
14524,31,9,1843.83,3
14525,19,9,4215.9,3
14527,2,55,8507.13,0
14528,37,1,364.21999999999997,3
14529,60,3,578.61,3
14530,25,6,2862.11,3
14532,236,4,932.85,1
14533,24,7,1949.72,3
14534,2,18,4397.3,0
14535,60,3,2854.84,3
14536,259,1,170.95,1
14537,57,1,355.56,3
14538,64,2,388.25,3
14539,15,2,537.48,3
14540,9,3,952.66,3
14541,58,8,1453.35,3
14542,185,1,103.25,1
14543,28,16,3599.73,0
14544,24,2,2004.3,3
14546,5,5,2573.93,3
14547,3,8,3974.75,3
14548,150,2,652.8,1
14549,311,1,289.24,1
14550,10,2,757.37,3
14551,18,2,186.23,3
14552,151,1,164.22,1
14553,19,5,859.27,3
14554,10,4,2279.4900000000002,3
14555,57,2,312.54,3
14557,85,1,788.38,3
14560,7,22,2237.77,0
14561,75,3,1080.76,3
14562,3,18,5006.77,0
14565,95,4,3099.12,3
14566,110,1,1432.0,3
14567,56,2,1530.3600000000001,3
14569,1,1,227.39,3
14570,280,2,218.06,1
14572,3,7,2804.54,3
14573,179,9,1639.82,1
14576,372,1,35.400000000000006,1
14577,12,4,859.71,3
14578,3,1,168.63,3
14581,16,1,138.6,3
14582,40,1,114.11,3
14583,5,5,986.96,3
14584,169,4,1033.06,1
14585,50,1,157.05,3
14586,276,1,237.36,1
14587,18,9,1580.29,3
14589,371,1,39.75,1
14591,15,4,1320.21,3
14592,35,3,557.94,3
14593,21,3,617.15,3
14594,7,2,363.33,3
14595,19,6,1740.6,3
14597,11,2,866.24,3
14598,44,1,221.97,3
14600,305,1,393.33000000000004,1
14601,10,1,213.96,3
14603,274,1,660.0,1
14606,1,93,12076.15,0
14607,15,14,16209.5,0
14608,4,4,1785.15,3
14609,72,4,601.56,3
14616,242,3,406.08000000000004,1
14618,9,3,553.44,3
14619,245,1,394.44,1
14620,205,2,412.78000000000003,1
14621,1,5,1788.3600000000001,3
14622,184,1,320.58000000000004,1
14623,32,5,886.7,3
14624,57,2,225.85,3
14625,196,2,899.63,1
14626,23,4,2791.27,3
14628,91,2,671.96,3
14629,4,2,955.26,3
14631,50,3,1006.98,3
14632,262,1,114.56,1
14633,266,1,344.90000000000003,1
14636,36,2,609.85,3
14638,50,1,443.6,3
14639,52,6,2984.49,3
14640,24,6,2107.38,3
14641,21,1,110.46,3
14642,58,1,96.12,3
14643,170,2,693.8100000000001,1
14644,67,2,830.76,3
14645,156,2,597.09,1
14646,1,74,280206.02,2
14647,201,1,236.04000000000002,1
14649,4,4,1402.59,3
14651,67,2,653.75,3
14652,77,1,114.18,3
14653,1,7,1926.65,3
14655,8,4,1932.23,3
14656,169,2,291.05,1
14657,17,4,848.22,3
14658,5,2,247.15,3
14659,8,9,2529.93,3
14660,86,2,285.74,3
14661,26,1,107.95,3
14662,28,4,741.37,3
14664,19,2,636.24,3
14665,60,5,1835.7,3
14666,24,1,195.25,3
14667,10,25,9175.04,0
14669,241,3,1259.24,1
14670,280,2,392.86,1
14672,234,2,765.55,1
14673,3,5,1736.4,3
14675,16,1,596.36,3
14676,31,6,2548.2400000000002,3
14680,25,16,28754.11,0
14681,71,3,498.95,3
14682,187,2,52.0,1
14684,25,5,1201.51,3
14687,106,1,628.38,3
14688,7,21,5579.1,0
14689,208,1,112.8,1
14690,44,2,355.05,3
14691,30,5,2114.33,3
14692,137,4,591.55,3
14693,264,1,172.9,1
14696,4,7,2078.95,3
14697,218,2,188.60999999999999,1
14698,1,5,1217.27,3
14699,214,1,109.13000000000001,1
14700,32,3,2195.1,3
14701,10,9,2526.09,3
14702,1,17,3251.79,0
14703,14,1,318.17,3
14704,11,9,1493.96,3
14705,198,1,179.0,1
14708,2,3,1126.37,3
14709,15,13,4921.04,3
14710,14,4,599.48,3
14711,10,11,2839.62,3
14712,29,3,917.07,3
14713,9,11,2662.2,3
14714,24,1,160.19,3
14715,24,4,867.38,3
14716,43,2,307.51,3
14719,1,5,1581.84,3
14720,5,3,663.81,3
14722,147,1,180.42000000000002,1
14723,10,6,1122.3600000000001,3
14725,24,1,655.58,3
14727,274,1,268.58,1
14729,373,1,313.49,1
14730,1,8,1897.57,3
14731,47,3,380.02,3
14732,8,8,2702.4900000000002,3
14733,16,12,9585.91,0
14735,3,32,6065.69,0
14737,3,3,1164.55,3
14738,42,7,1314.45,3
14739,4,7,3902.28,3
14740,197,3,1448.21,1
14741,11,6,1400.34,3
14744,16,7,1099.98,3
14745,112,5,1220.26,3
14747,249,1,328.2,1
14748,29,5,1415.75,3
14752,43,1,389.64,3
14753,87,1,563.15,3
14754,44,2,638.05,3
14755,9,11,5010.28,3
14756,15,1,738.96,3
14757,75,1,420.5,3
14758,144,4,1484.06,3
14759,4,3,1625.97,3
14760,297,1,89.2,1
14761,58,2,255.9,3
14762,263,1,300.52,1
14764,46,1,278.3,3
14765,29,3,254.11,3
14766,8,6,2473.37,3
14768,17,2,192.60000000000002,3
14769,2,8,10416.98,3
14770,232,2,876.42,1
14772,112,1,139.26,3
14775,58,3,1011.9,3
14776,51,11,2538.3,3
14778,127,2,730.86,3
14779,280,3,386.15,1
14780,54,2,447.68,3
14782,319,1,200.10000000000002,1
14784,26,2,289.99,3
14785,10,2,77.4,3
14788,7,2,679.4399999999999,3
14789,28,1,197.64,3
14790,16,4,745.06,3
14792,63,1,6.2,3
14793,21,1,228.99,3
14794,2,7,1319.91,3
14795,166,1,131.45000000000002,1
14796,1,17,7975.49,0
14798,52,3,173.74,3
14799,51,1,157.7,3
14800,47,12,4331.79,3
14801,61,1,189.34,3
14803,162,3,845.55,1
14804,8,1,353.27,3
14805,15,4,546.4,3
14806,75,1,193.39000000000001,3
14808,39,8,2718.6,3
14810,40,11,2085.33,3
14813,369,2,152.88,1
14815,36,2,778.5,3
14816,197,1,271.85,1
14817,200,2,1110.34,1
14818,73,3,657.8,3
14819,64,2,272.07,3
14820,21,4,507.29,3
14821,366,1,48.800000000000004,1
14823,180,3,321.43,1
14824,10,4,1127.71,3
14825,3,12,2221.01,3
14828,196,3,2139.76,1
14829,29,4,697.55,3
14830,53,1,188.88,3
14834,17,6,1720.3,3
14836,10,3,102.44999999999999,3
14837,89,4,1649.5,3
14840,267,1,62.85,1
14841,53,6,3295.76,3
14842,43,4,2824.69,3
14844,63,4,3189.81,3
14847,148,1,309.4,1
14849,21,25,7930.54,0
14850,311,1,325.75,1
14851,23,2,511.35,3
14852,58,6,2836.69,3
14853,24,2,475.8,3
14854,78,7,2740.03,3
14855,119,2,645.65,3
14856,36,3,1290.53,3
14857,59,2,1173.12,3
14859,12,4,1353.74,3
14860,19,1,170.32,3
14861,52,1,125.79,3
14862,25,2,841.1999999999999,3
14863,29,1,266.76,3
14865,7,2,52.2,3
14866,10,12,14389.9,0
14867,185,3,710.28,1
14868,3,8,2953.59,3
14869,8,2,721.45,3
14870,261,1,327.25,1
14871,3,4,501.28000000000003,3
14873,210,1,519.68,1
14875,107,2,1465.3200000000002,3
14878,12,9,1476.09,3
14880,77,3,690.59,3
14881,19,1,255.4,3
14882,26,2,589.7,3
14883,18,6,761.59,3
14885,131,1,765.3199999999999,3
14886,252,1,364.8,1
14887,79,1,1862.0,3
14888,207,1,369.2,1
14889,336,1,135.9,1
14890,253,1,125.65,1
14891,148,2,554.38,1
14893,9,2,1237.8500000000001,3
14894,85,1,655.75,3
14895,7,20,11138.710000000001,0
14896,204,2,468.77000000000004,1
14897,7,4,1366.38,3
14898,23,6,1269.31,3
14901,11,9,1421.29,3
14902,25,1,332.66,3
14903,21,5,2795.33,3
14904,2,2,1025.44,3
14905,157,2,616.15,1
14907,3,7,3501.1,3
14908,74,1,277.8,3
14910,2,4,434.35,3
14911,1,201,143711.17,2
14912,16,2,867.85,3
14913,35,4,1227.43,3
14915,91,2,307.48,3
14916,70,4,1268.98,3
14918,115,2,1610.15,3
14920,212,2,977.77,1
14921,30,2,1316.07,3
14923,50,1,749.1,3
14924,245,1,310.05,1
14929,32,1,223.88,3
14930,108,3,2362.96,3
14931,4,5,1257.68,3
14932,365,1,363.53,1
14934,81,2,1890.94,3
14935,297,1,1784.71,1
14936,33,8,8137.02,3
14937,56,3,1621.88,3
14944,29,12,5900.25,3
14946,14,1,100.9,3
14947,72,2,290.82,3
14948,23,6,1101.97,3
14950,19,1,371.2,3
14951,79,1,311.69,3
14952,59,11,8099.49,3
14953,25,1,285.67,3
14954,12,1,294.85,3
14957,253,1,58.49,1
14958,147,3,483.72999999999996,1
14959,64,4,695.42,3
14960,8,2,221.27,3
14961,10,9,7044.68,3
14962,270,1,126.7,1
14963,9,5,1472.34,3
14964,247,1,206.21,1
14965,96,2,596.09,3
14966,14,1,183.02,3
14967,49,1,463.8,3
14968,30,1,147.59,3
14970,68,4,1592.06,3
14971,35,3,1097.98,3
14972,128,1,114.77,3
14973,107,3,1314.45,3
14974,37,1,89.94,3
14975,57,1,279.94,3
14976,57,7,790.86,3
14978,72,5,1921.3700000000001,3
14981,246,1,102.12,1
14984,19,2,202.37,3
14985,198,2,292.01,1
14987,15,2,326.4,3
14988,211,1,334.54,1
14995,38,2,231.98000000000002,3
14997,46,3,546.1999999999999,3
14998,170,2,414.87,1
15000,47,1,490.52,3
15002,115,4,1641.76,3
15004,147,1,1220.77,1
15005,15,28,6295.37,0
15006,51,1,480.38,3
15007,159,1,156.91,1
15009,12,3,1259.43,3
15010,35,1,308.94,3
15012,53,2,405.04,3
15014,43,2,257.67,3
15016,172,1,170.04,1
15017,33,1,125.58,3
15018,38,3,496.21000000000004,3
15019,266,1,252.81,1
15021,8,9,1871.77,3
15022,11,4,852.39,3
15023,3,11,6720.41,3
15024,9,10,1636.43,3
15025,33,1,361.96,3
15026,80,3,469.0,3
15027,30,4,1066.1499999999999,3
15028,8,4,627.13,3
15030,71,2,518.28,3
15031,4,4,653.19,3
15032,256,3,4959.1,1
15033,4,10,2557.18,3
15034,15,8,4274.16,3
15035,89,1,252.73000000000002,3
15036,72,3,429.56,3
15038,58,6,685.74,3
15039,9,47,19766.59,0
15041,170,1,179.93,1
15042,199,1,135.93,1
15043,31,1,537.0,3
15044,19,17,7634.7300000000005,0
15045,151,2,735.66,1
15046,9,15,5090.42,0
15047,269,1,343.62,1
15048,65,4,381.0,3
15049,273,1,121.17000000000002,1
15050,25,3,1737.69,3
15051,23,3,1383.3600000000001,3
15052,319,1,207.73000000000002,1
15053,4,3,693.95,3
15054,12,2,302.1,3
15057,275,2,1489.5,1
15058,25,11,2102.54,3
15059,40,9,1337.72,3
15060,8,4,294.25,3
15061,3,48,54534.14,0
15062,71,4,987.86,3
15063,213,1,370.79999999999995,1
15065,37,4,3158.13,3
15066,53,1,893.59,3
15067,78,3,1744.76,3
15068,46,2,553.36,3
15069,179,1,1109.53,1
15070,372,1,106.2,1
15071,93,2,982.07,3
15073,9,3,1043.41,3
15074,105,1,735.67,3
15075,77,1,773.03,3
15076,172,1,880.85,1
15078,7,32,9743.11,0
15079,212,4,895.61,1
15081,22,5,504.8,3
15083,256,1,88.2,1
15087,281,1,306.94,1
15088,21,2,1160.07,3
15089,10,6,2420.84,3
15090,308,1,381.32,1
15091,67,1,480.71,3
15092,215,2,457.81,1
15093,18,6,4597.02,3
15095,103,4,1370.6,3
15096,42,1,219.39000000000001,3
